sentences 	 labels
I'm afraid the rich kids always get the best, I'm saying you're ignoring the kid in the summer . 	0
we often reach our family members the hardest, but they're worth it .	0
well, the BS is on Facebook, he's disgusted by it and he wants to go . 	0
hello, my brothers and sisters, I'm from Wiltshire, so if anyone else is from Wiltshire, I'm happy to talk to you .	0
the State has banned the murder of white farmers in South Africa .	0
if people were to sacrifice themselves for the group, it would be more uplifting .	0
PALATKA, FLORIDA, said the sheriff .	0
I've come to terms with the fact that they're better with a spear than I'll ever be .	0
my skin color, I'm white .	0
B .S ., the race war will not be fought because of Whites who go out and shoot at non-White neighborhoods; it's already open season on Whites and Whites and Whites and Whites and Whites and Whites and Whites and Whites and Whites	0
you're wrong about everything .	0
I'll look into it more closely so I can proceed with the best .	0
we don't want to spread the lies about Serbs and Gypsies mixing with Turks and Turks, we're both Christians .	0
I've been posting here a couple of years ago as a kruger, but I've been thinking of a new name for a while, so I'm going to use it here .	0
to tie the thread together...... in order to tie it .	0
as a person with one hand, a wheelchair, a wheelchair...	0
you're really close to it .	0
the letter would be heard by deaf ears .	0
they don't rest until they destroy us .	1
I guess I'm not white .	0
David Stein / Cole on Holocaust revision - YouTube	0
this is where we come in, hundreds of thousands of white people .	1
after the last death metal show I've been to, my knees looked like this...	0
CF iz	0
I've been reading a couple of times about interia, and I found out what I've found: http: / / fakty .interia .pl / galerie / ocz..., 1160979,1,275 	0
I'm wondering how long before Obango starts to bring them here for a new life .	0
surprising, no one has told me about it .	0
isn't that a contradiction ?	0
you're doing well, my brother, said the storm .	1
I've been thinking a long time about Chris Rock and I've been really bad about it .	0
as the kopdom is dying, the lyf is dying .	0
I'm always laughing when I hear the British government is against the Republicans .	0
for example, Wends (Odin) and Balduri (Baldr) were Percunatele (Mother of Perun, from Baltic Mother of Perkunas) .	0
I live in Portugal, Scotland, and I'm Portuguese on my father's side .	0
good pictures, no nonsense about politics .	0
the information provided on these excellent schools is provided on the Web site .	0
you can help keep Stormfront alive and growing .	0
back to where you came from !	1
I've seen two black guys in a week .	0
I'm here to support the white nationalist cause and I'm here to speak, so I'm entitled to speak . 	0
the WACPG is focused on how we have become so backwards in the affirmative action and the growth of black-owned programs that benefit white Americans .	0
they behave very tribalistically in all of the liberals who talk about tribalism .	1
the prince who married the asian is a crazy .	1
the snake's got to be taken away !	0
now, I'm gonna go . I	0
I was hoping she would actually adopt a white baby, so I was hoping she would be against the status quo !	0
thank you for letting me vent...... so angry .	0
neo-folk ? iz-folk ?	0
sometimes they live in a lot of blacks .	1
I'm not interested in any self-important black celebrity .	0
we're going straight to the point .	0
in the daytime, only drinking water and some old bread as zakus is allowed to drink alcohol, but it is not allowed to drink alcohol in the daytime .	0
if he really wanted to do something, he might be better able to appreciate math if he applied it to something fun .	0
ZOG will destroy all White-dominated areas in the world .	1
A: 4 feet as a game, you can use a tape measure to determine the average distance of the children's feet . 	0
wow, that's really cool !	0
when they become available, you can see how to buy the houses and businesses around you, even if they don't have any credit or money, even if they don't have any credit or money . 	0
I only have my opinion .	0
next time I meet a girl, I'll use it .	0
$7 .50, $7 .50, $7 .50, $7 .50, $7 .50, $7 .50, $7 .50, $7 .50, $7 .50, $7 .50, $	0
the farm of Thandi Modise, which is owned by the NCOP, is being forced to eat pigs | News24 | News24 | News24 | News24 | News24 | News24 | News24 | News24 | News24 | News	0
it's all about the republican movement .	0
there are liberal teachers in my city .	0
where's Alabama ?	0
sorry, sisters and brothers, but she lied to you, she didn't really mean it, she was just using me and my brother .	0
no one can have complete power, no one can be perfect .	0
why don't you have a beer ? They ask .	0
and then there's Asiacourt, the beautiful, safe, white, Scarborough area...... (and the last time I checked) was a garbage dump . 	1
thank you for the information .	0
he raped a student in two weeks before Holly's murder .	0
oh, the pillow count doesn't mean anything, really, it's five...	0
the Northern Ireland thread was similar to the Northern Ireland thread, but it was not burning . 	0
I've always believed there's more women in the world than men .	0
it's your country's spirit .	0
and it's true !	0
then you'll see what hell is like .	0
the Jews are called the devil, the devil, the devil, the devil, the devil, the devil, the devil, the devil, the devil,	0
the brass frame of the super blackhawk .	0
you should take advantage of the fact that you're in high school, and it's not really important .	0
look at the ghost cities .	0
she looked so obviously fake to me because she looked so obviously fake .	0
I'm not going to the dance, but I'm listening to the country and I want to live .	0
if they don't like it, why don't they just leave, no one will miss them ?	0
the demonstrators in the administration building have denied the information .	0
a lot of blue, but it's always going to be in my pocket, and it's better than my Taurus .	0
although I'm still supporting the WN movement from here .	0
I'm thinking of all the non-White groups .	0
we're in a bad place, Mexicans in a white country, and a pizza company sending a woman to the ground . 	1
the Nordic Thunder website was a great site, and the Nordic Thunder website was a great site .	0
check the boxes .	0
all right, all right, all right	0
what's better than that ?	0
if you want, we can play it all day .	0
I'm giving them my leftovers from last year's candy .	0
you managed to escape the valley of deception and you found your way to the pastures of truth .	0
if they knew the truth, everyone would be white .	0
you're really entertaining, you're really funny .	0
there are more British in London .	0
the dark places suggest a running man's shape .	0
it's nice to be with like-minded people .	0
